Year,Ticker,Environmental Disclosure Score,GHG Scope 1,Total Energy Consumption,Change_in_EDS,Change_in_GHG,Change_in_TEC,Company,Total_Assets,Net_Income,Total_Sales,Change_in_Sales,Change_in_Assets,Change_in_NI,ROA,Profit_Margin,Annual_Stock_Return,Ratio of GHG Emissions to Total Assets,Ratio of GHG Emissions to Total Sales,Ratio of Total Energy Consumption to Total Assets,Ratio of Total Energy Consumption to Total Sales,Profitable,Logarithm_Total_Assets,Logarithm_Total_Sales
2012,PEG,26.9,13929.4,,0.0,-13.451346128753661,,PUBLIC SERVICE ENTRP GRP INC,31725.0,1275.0,9781.0,-13.770607423080317,6.384762415747303,-15.169660678642716,4.0189125295508275,13.035476945097638,,439.0669818754925,1424.1284122277887,,,True,10.364860292582588,9.188197007290492
2013,PEG,28.3,14955.6,,5.204460966542768,7.367151492526602,,PUBLIC SERVICE ENTRP GRP INC,32522.0,1243.0,9968.0,1.9118699519476534,2.512214342001573,-2.509803921568632,3.8220281655494746,12.469903691813803,7.644108825974771,459.8610171576164,1500.3611556982344,,,True,10.389672062385667,9.207135241027235
2014,PEG,25.5,15460.1,,-9.893992932862194,3.3733183556660995,,PUBLIC SERVICE ENTRP GRP INC,35333.0,1518.0,10886.0,9.20947030497592,8.643379865936907,22.123893805309724,4.296266945914584,13.94451589197134,11.750423826845878,437.55412786913087,1420.1818849898953,,,True,10.47257265041933,9.295232838994146
2015,PEG,25.5,15129.7,,0.0,-2.1371142489375883,,PUBLIC SERVICE ENTRP GRP INC,37535.0,1679.0,10415.0,-4.326658092963442,6.232134265417599,10.606060606060597,4.473158385506861,16.12097935669707,33.105668058691684,403.0824563740509,1452.683629380701,,,True,10.533029110007103,9.251002353695073
2016,PEG,34.5,13116.0,,35.29411764705883,-13.309583137801805,,PUBLIC SERVICE ENTRP GRP INC,40070.0,887.0,9061.0,-13.000480076812293,6.7536965498867785,-47.17093508040501,2.2136261542300972,9.789206489349962,0.6289053140331458,327.3271774394809,1447.5223485266526,,,True,10.59838320363019,9.11173476822206
2017,PEG,46.2,12080.8,99316.0,33.913043478260875,-7.892650198231177,,PUBLIC SERVICE ENTRP GRP INC,42716.0,1574.0,9084.0,0.25383511753669374,6.603443973047174,77.4520856820744,3.6848019477479164,17.327168648172613,11.273468977012978,282.81674314074354,1329.8987230295024,2325.030433561195,10933.069132540732,True,10.662328836291437,9.114269903225448
2018,PEG,39.3,13684.6,,-14.935064935064945,13.275610886696265,0.0,PUBLIC SERVICE ENTRP GRP INC,45326.0,1438.0,9696.0,6.7371202113606365,6.110122670662044,-8.640406607369755,3.1725720337113357,14.830858085808583,21.62293485421367,301.91501566429866,1411.3655115511551,,,True,10.721636098258875,9.179468708309095
2019,PEG,49.0,13378.2,29474.7,24.6819338422392,-2.239013197316686,-70.32230456321238,PUBLIC SERVICE ENTRP GRP INC,47730.0,1693.0,10076.0,3.9191419141914263,5.303799143979182,17.732962447844237,3.547035407500524,16.802302500992457,8.92091441367413,280.28912633563795,1327.7292576419213,617.5298554368322,2925.2381897578402,True,10.773315409999942,9.2179116374725
2005,PNW,,,,,,,PINNACLE WEST CAPITAL CORP,11322.645,176.267,2987.955,0.0,0.0,0.0,1.5567652257930897,5.899252164105551,,,,,,True,9.334559981707388,8.002344485898337
2006,PNW,,,,,,,PINNACLE WEST CAPITAL CORP,11455.943,327.255,3401.748,13.84870254070092,1.1772690921599827,85.65868823999956,2.8566395625397227,9.620201143647325,,,,,,True,9.34626391362939,8.132044696138113
2007,PNW,33.1,,,,,,PINNACLE WEST CAPITAL CORP,11243.712,307.143,3523.62,3.582628695600021,-1.8525842874741905,-6.145666223587121,2.7316868308259763,8.716689086791424,,,,,,True,9.327564318037767,8.167244149232701
2008,PNW,44.8,16379.4,,35.347432024169166,,,PINNACLE WEST CAPITAL CORP,11620.093,242.125,3367.076,-4.442703810286009,3.3474799069915795,-21.168641316911007,2.0836752339245477,7.19095737666747,,1409.5756376476504,4864.576861347947,,,True,9.360491033816215,8.121799990928903
2009,PNW,46.9,15631.1,,4.6875,-4.568543414288673,,PINNACLE WEST CAPITAL CORP,11808.155,68.33,3297.101,-2.0782126687963087,1.6184207820023389,-71.77903975219411,0.5786678782587118,2.072426656022973,,1323.7546424483755,4740.861744908633,,,True,9.376545673447866,8.100798876512137
2010,PNW,46.9,15245.4,,0.0,-2.467516681487547,,PINNACLE WEST CAPITAL CORP,12362.703,350.053,3263.645,-1.014709588817575,4.696313691681708,412.29767305722226,2.8315247887132777,10.72582955560424,,1233.1769193193431,4671.2801177824185,,,True,9.422439396423046,8.090599947914052
2011,PNW,44.8,15272.7,,-4.477611940298509,0.17907040812310537,,PINNACLE WEST CAPITAL CORP,13111.018,339.473,3241.379,-0.6822433199689337,6.053004751468993,-3.022399465223835,2.589219235302705,10.47310419423338,,1164.8752217409815,4711.790876660829,,,True,9.48120822439145,8.083754135520982
2012,PNW,42.8,14638.0,,-4.46428571428571,-4.155781230561728,,PINNACLE WEST CAPITAL CORP,13379.615,381.542,3301.804,1.864175710399807,2.048635735226667,12.392443581669221,2.8516665090886395,11.555561747456844,,1094.0524073375805,4433.334019826737,,,True,9.501487558978246,8.102224264753449
2013,PNW,42.1,14227.3,,-1.635514018691575,-2.8057111627271536,,PINNACLE WEST CAPITAL CORP,13508.686,406.074,3454.628,4.6285000563328405,0.9646839613845382,6.42969843424841,3.006021459081957,11.75449281369803,17.78652319830314,1053.1964396833268,4118.330540943916,,,True,9.511088164936124,8.14747006036152
2014,PNW,40.7,14443.6,,-3.32541567695962,1.520316574473024,,PINNACLE WEST CAPITAL CORP,14313.532,397.595,3491.632,1.071142826376681,5.957988808089842,-2.0880430660421445,2.777756042324145,11.387082029263107,2.449338028996695,1009.0870653029596,4136.632955592113,,,True,9.568960662500663,8.158124527671987
2015,PNW,50.3,13635.4,25307.6,23.587223587223583,-5.5955578941538135,,PINNACLE WEST CAPITAL CORP,15028.258,437.257,3495.443,0.10914666837742448,4.993358732142417,9.975477558822421,2.909565433332326,12.509344309147652,38.97819799574371,907.3174016575973,3900.9075530626587,1684.0009001708647,7240.169557907252,True,9.617687574499646,8.159215399139068
2016,PNW,51.7,10112.3,24793.4,2.7833001988071704,-25.837892544406472,-2.0318007238932068,PINNACLE WEST CAPITAL CORP,16004.253,442.034,3498.682,0.09266350502639131,6.494398752004393,1.092492515843091,2.761978331634722,12.63430057375892,-1.9181473380222247,631.8507961602456,2890.316982223592,1549.175709731657,7086.497143781573,True,9.680609778400035,8.160141605128109
2017,PNW,51.7,10822.5,31238.3,0.0,7.023130247322573,25.994417869271658,PINNACLE WEST CAPITAL CORP,17019.082,488.456,3565.296,1.9039741251134057,6.340995734071431,10.501907093119534,2.8700490425981853,13.700293047197205,21.274242062418146,635.9038636749033,3035.512338947454,1835.4867788991205,8761.769008800391,True,9.742090464127497,8.179002358854657
2018,PNW,51.7,12008.5,32646.0,0.0,10.958650958650962,4.5063271688920326,PINNACLE WEST CAPITAL CORP,17664.202,511.047,3691.247,3.5326940596236645,3.7905687275024746,4.6249815745942335,2.8931224858049065,13.844833466847383,6.301519033580183,679.8212565730396,3253.236643334895,1848.1446260634925,8844.165670842402,True,9.779295384699841,8.213719620324987
2019,PNW,51.7,12298.8,33402.4,0.0,2.4174543032018825,2.316976046069974,PINNACLE WEST CAPITAL CORP,18479.247,538.32,3471.209,-5.961074942966427,4.614105975463811,5.336691145824157,2.913105712586666,15.508141399725572,14.134412421071563,665.5465993825399,3543.0883015110876,1807.5628298057816,9622.699180602494,True,9.824403597612257,8.15225822724409
2005,PPL,,,,,,,PPL CORP,17926.0,680.0,6219.0,0.0,0.0,0.0,3.7933727546580385,10.934233799646245,,,,,,True,9.794007451917308,8.735364401103888
2006,PPL,20.0,,,,,,PPL CORP,19747.0,879.0,6899.0,10.934233799646243,10.158429097400434,29.26470588235295,4.45130905960399,12.74097695318162,,,,,,True,9.89075686005731,8.839131752546109
2007,PPL,22.1,,,10.499999999999998,,,PPL CORP,19972.0,1306.0,6498.0,-5.8124365850123265,1.1394135818098894,48.57792946530148,6.539154816743441,20.098491843644197,,,,,,True,9.902086571620499,8.779249716229046
2008,PPL,17.2,,,-22.171945701357476,,,PPL CORP,21405.0,948.0,8044.0,23.791935980301627,7.175045063088326,-27.41194486983155,4.428871758934829,11.785181501740427,,,,,,True,9.971379818579047,8.992681750892542
2009,PPL,15.9,,,-7.558139534883712,,,PPL CORP,22165.0,425.0,7556.0,-6.066633515663844,3.550572296192489,-55.16877637130801,1.917437401308369,5.624669137109581,,,,,,True,10.006269747179154,8.9300972286214
2010,PPL,13.8,,,-13.207547169811317,,,PPL CORP,32837.0,938.0,8521.0,12.77130757014293,48.147981051206855,120.70588235294117,2.8565337881048816,11.008097641121935,,,,,,True,10.399311207383771,9.050288983827956
2011,PPL,10.3,,,-25.36231884057971,,,PPL CORP,42648.0,1495.0,12737.0,49.47776082619411,29.87788165788592,59.38166311300639,3.505439879947477,11.737457800109915,,,,,,True,10.660735658502597,9.45226642258976
2012,PPL,10.3,,,0.0,,,PPL CORP,43634.0,1526.0,12189.0,-4.30242600298344,2.3119489776777247,2.0735785953177155,3.4972727689416514,12.519484781360243,,,,,,True,10.683591941951969,9.408289184655837
2013,PPL,16.6,,,61.165048543689316,,,PPL CORP,46259.0,1130.0,11905.0,-2.329969644761676,6.015950864005126,-25.950196592398424,2.4427678938152573,9.491810163796725,14.643547699442273,,,,,True,10.742011318604094,9.384713758920963
2014,PPL,19.3,,,16.26506024096386,,,PPL CORP,48864.0,1737.0,11564.0,-2.86434271314574,5.6313366047688,53.716814159292035,3.5547642436149314,15.020754064337599,5.961197029520382,,,,,True,10.796796208018359,9.355652103136237
2015,PPL,42.8,30382.3,414.7,121.76165803108807,,,PPL CORP,39301.0,682.0,7669.0,-33.682116914562435,-19.570645055664706,-60.73690270581462,1.7353248008956514,8.89294562524449,21.344882865210636,773.0668430828732,3961.7029599687053,10.551894353833235,54.074846785760855,True,10.579005242826247,8.94494150776486
2016,PPL,40.7,28941.8,395.6,-4.906542056074759,-4.741247371002199,-4.605739088497696,PPL CORP,38315.0,1902.0,7517.0,-1.9820054765940842,-2.5088420141981094,178.88563049853374,4.964113271564662,25.302647332712517,11.192485561947741,755.3647396580974,3850.1795929227087,10.324938013832703,52.627377943328455,True,10.553596743404505,8.924922401177469
2017,PPL,45.5,28587.4,404.6,11.793611793611781,-1.224526463454234,2.275025278058651,PPL CORP,41479.0,1128.0,7447.0,-0.9312225621923687,8.257862455957188,-40.694006309148264,2.719448395573664,15.147039076138041,3.70750341536501,689.201764748427,3838.7807170672754,9.754333518165819,54.3306029273533,True,10.632942554049004,8.915566545710645
2018,PPL,45.5,29618.4,412.7,0.0,3.6064839754577083,2.0019772614928266,PPL CORP,43396.0,1827.0,7785.0,4.538740432388888,4.621615757371189,61.968085106382986,4.210065443819707,23.468208092485547,-4.590418087893655,682.5145174670477,3804.5472061657033,9.510093096137894,53.012202954399484,True,10.67812254994234,8.959954084268098
2019,PPL,46.9,26851.6,413.7,3.076923076923066,-9.341490424871035,0.24230676035861265,PPL CORP,45680.0,1746.0,7769.0,-0.2055234425176633,5.263157894736836,-4.433497536945808,3.8222416812609454,22.473934869352554,4.129365709778687,587.8196147110333,3456.249195520659,9.056479859894921,53.25009653752092,True,10.729415844329893,8.95789673495042
2005,PSX,,,,,,,PHILLIPS 66,,,,,,,,,,,,,,False,,
2006,PSX,,,,,,,PHILLIPS 66,,,,,,,,,,,,,,False,,
2007,PSX,,,,,,,PHILLIPS 66,,,,,,,,,,,,,,False,,
2008,PSX,,,,,,,PHILLIPS 66,,,,,,,,,,,,,,False,,
2009,PSX,,,,,,,PHILLIPS 66,,,,,,,,,,,,,,False,,
2010,PSX,,,,,,,PHILLIPS 66,44955.0,735.0,132872.0,0.0,0.0,0.0,1.6349683016349683,0.553163947257511,,,,,,True,10.713417268418873,11.797141537778835
2011,PSX,,,,,,,PHILLIPS 66,43211.0,4775.0,182133.0,37.07402613041122,-3.8794349905461045,549.6598639455782,11.050426974612945,2.6217105082549566,,,,,,True,10.673850371449209,12.11249246840788
2012,PSX,2.3,,,,,,PHILLIPS 66,48073.0,4124.0,166089.0,-8.80894730773666,11.251764596977631,-13.633507853403138,8.578620015393255,2.483006099139618,,,,,,True,10.78047596792754,12.020279068242841
2013,PSX,2.3,,,0.0,,,PHILLIPS 66,49798.0,3726.0,157730.0,-5.032843836738133,3.588292804692861,-9.650824442289041,7.482228201935821,2.3622646294300385,inf,,,,,True,10.815730101563714,11.96863998948152
2014,PSX,6.2,,,169.5652173913044,,,PHILLIPS 66,48741.0,4762.0,146514.0,-7.110885690737334,-2.1225752038234513,27.8046162104133,9.770008822141524,3.2502013459464623,23.231690716035946,,,,,True,10.79427584399786,11.894876266013325
2015,PSX,26.4,28200.0,141120.0,325.8064516129032,,,PHILLIPS 66,48580.0,4227.0,85195.0,-41.851973190275324,-0.3303173919287694,-11.234775304493905,8.701111568546727,4.961558776923528,-1.4332366471830338,580.4857966241251,331.0053406890076,2904.8991354466857,1656.435236809672,True,10.790967202556164,11.352698025649339
2016,PSX,26.4,29300.0,143472.0,0.0,3.900709219858145,1.6666666666666607,PHILLIPS 66,51653.0,1555.0,70898.0,-16.781501261811137,6.325648414985596,-63.212680387982026,3.0104737382146243,2.193291771277046,17.038437708931966,567.2468201266141,413.26976783548196,2777.6121425667434,2023.639594910999,True,10.85230355611368,11.168997503377634
2017,PSX,33.3,26600.0,143472.0,26.136363636363626,-9.215017064846421,0.0,PHILLIPS 66,54371.0,5106.0,89300.0,25.955598183305597,5.262037054962931,228.36012861736333,9.391035662393556,5.717805151175812,5.058681924001518,489.2313917345644,297.8723404255319,2638.7596328925347,1606.629339305711,True,10.903586202466688,11.39975676686459
2018,PSX,33.3,26500.0,142002.0,0.0,-0.3759398496240629,-1.0245901639344246,PHILLIPS 66,54302.0,5595.0,111461.0,24.816349384098537,-0.12690588732964247,9.576968272620444,10.303487900998123,5.019692986784615,29.625219174969786,488.01149128945525,237.75132108988794,2615.041803248499,1274.0061546191043,True,10.902316337656254,11.62143003291174
2019,PSX,35.7,30500.0,144942.0,7.207207207207222,15.094339622641506,2.0703933747411973,PHILLIPS 66,58720.0,3076.0,107293.0,-3.7394245520854796,8.13598025855402,-45.02234137622878,5.238419618528611,2.8669158286188288,-4.040198667019423,519.4141689373297,284.268312005443,2468.358310626703,1350.8989402850139,True,10.980535663288396,11.583318688839277
2005,PXD,,,,,,,PIONEER NATURAL RESOURCES CO,7329.234,534.568,2215.677,0.0,0.0,0.0,7.293640781560528,24.126621344176066,,,,,,True,8.899626287373593,7.7033132791206835
2006,PXD,,,,,,,PIONEER NATURAL RESOURCES CO,7355.399,739.731,1582.049,-28.597489616040605,0.35699501475869866,38.37921461815896,10.056979913666138,46.757780574432275,,,,,,True,8.903189880374457,7.366476121299259
2007,PXD,,,,,,,PIONEER NATURAL RESOURCES CO,8616.981,372.728,1740.851,10.03774219382587,17.151781976749312,-49.61303500867207,4.325505649832581,21.410677881105276,,,,,,True,9.06149007029362,7.462129353107478
2008,PXD,,,,,,,PIONEER NATURAL RESOURCES CO,9163.178,220.063,2277.35,30.81820328103897,6.338612096278262,-40.9588225193707,2.4016012785083953,9.663117219575383,,,,,,True,9.122948340728732,7.730767765274687
2009,PXD,1.7,,,,,,PIONEER NATURAL RESOURCES CO,8867.265,-52.106,1609.984,-29.304498649746414,-3.2293708580145464,-123.67776500365805,-0.5876220006958177,-3.236429678804262,,,,,,False,9.090121685027935,7.383979520040929
2010,PXD,1.7,,,0.0,,,PIONEER NATURAL RESOURCES CO,9679.102,605.208,1803.257,12.004653462394677,9.155438570968633,-1261.4938778643534,6.252728817198124,33.561938204038576,,,,,,True,9.17772440737231,7.497349753256186
2011,PXD,1.7,,,0.0,,,PIONEER NATURAL RESOURCES CO,11524.161,826.793,2294.063,27.217750991677846,19.062295241851967,36.61303221371828,7.174431179849014,36.04055337625863,,,,,,True,9.352201066950284,7.738079760259034
2012,PXD,5.8,,,241.17647058823528,,,PIONEER NATURAL RESOURCES CO,13069.03,191.416,2811.66,22.562457962139646,13.405479149414878,-76.84837680048089,1.4646534593615592,6.807935525632544,,,,,,True,9.478000588102857,7.941530335236237
2013,PXD,4.1,,,-29.31034482758621,,,PIONEER NATURAL RESOURCES CO,12292.788,-838.414,3489.518,24.108818278170197,-5.9395532797767,-538.006227274627,-6.820373051255745,-24.02664207492267,18.458988845680313,,,,,False,9.416768027931715,8.157518896776041
2014,PXD,8.3,,,102.43902439024394,,,PIONEER NATURAL RESOURCES CO,14926.0,930.0,4325.0,23.942619009272903,21.420787538189057,-210.92372026230478,6.230738308991023,21.502890173410407,44.1312383785341,,,,,True,9.610859937691332,8.37216741936598
2015,PXD,8.3,,,0.0,,,PIONEER NATURAL RESOURCES CO,15154.0,-273.0,3142.0,-27.35260115606937,1.5275358434945652,-129.3548387096774,-1.8015045532532663,-8.688733290897517,-11.059261616165127,,,,,False,9.626019802491319,8.052614818815567
2016,PXD,14.9,,,79.51807228915662,,,PIONEER NATURAL RESOURCES CO,16459.0,-556.0,3951.0,25.74793125397836,8.611587699617274,103.66300366300365,-3.3780910140348746,-14.072386737534801,-17.61059182697784,,,,,False,9.708627719044069,8.281723990411392
2017,PXD,21.5,,,44.29530201342282,,,PIONEER NATURAL RESOURCES CO,17003.0,833.0,5294.0,33.9913945836497,3.3051825748830366,-249.82014388489208,4.899135446685879,15.734794106535702,45.481393369760006,,,,,True,9.741145078057485,8.574329382787047
2018,PXD,24.8,,,15.348837209302335,,,PIONEER NATURAL RESOURCES CO,17903.0,978.0,9379.0,77.16282584057423,5.293183555843095,17.406962785114043,5.462771602524716,10.427550911611046,1.5360530445315712,,,,,True,9.792723575551273,9.146228426508939
2019,PXD,39.7,2002.1,,60.08064516129033,,,PIONEER NATURAL RESOURCES CO,19067.0,756.0,9671.0,3.113338308988167,6.501703625090771,-22.699386503067487,3.964965647453716,7.817185399648434,-22.04702014901423,105.00340903131064,207.020990590425,,,True,9.855714371064444,9.176886995716963
2005,SLB,,,,,,,SCHLUMBERGER LTD,18077.492,2206.967,14309.182,0.0,0.0,0.0,12.208369391063762,15.423432310805746,,,,,,True,9.802422907509941,9.568656708093439
2006,SLB,11.6,,5277.8,,,,SCHLUMBERGER LTD,22832.138,3709.851,19230.478,34.39257394308073,26.3014692524826,68.0972574578596,16.248373236006195,19.29151735073876,,,,231.15662668121576,274.4497562671089,True,10.035924383846915,9.864251695268175
2007,SLB,18.6,,5555.6,60.34482758620692,,5.263556785024059,SCHLUMBERGER LTD,27853.372,5176.516,23276.542,21.039851427510037,21.9919571263979,39.53433709332259,18.58488085392318,22.239196870394235,,,,199.45879443250175,238.67806480876754,True,10.234709315225459,10.055201351293388
2008,SLB,20.9,,6111.1,12.365591397849451,,9.998920008639933,SCHLUMBERGER LTD,31990.725,5434.801,27162.933,16.696599520667622,14.854047115013568,4.989552818923015,16.988677186903395,20.00815228605836,,,,191.0272430524785,224.97938643076577,True,10.373201296019046,10.209608565532887
2009,SLB,27.9,1500.0,5277.8,33.49282296650718,,-13.63584297425996,SCHLUMBERGER LTD,33465.0,3134.0,22702.0,-16.422869356560287,4.608445104010617,-42.33459513973005,9.365008217540714,13.80495110562946,,44.82294935006723,66.07347370275747,157.71104138652322,232.48171967227557,True,10.418255395534743,10.030208305315284
2010,SLB,31.8,1610.0,4166.7,13.978494623655923,7.333333333333325,-21.052332411231955,SCHLUMBERGER LTD,51767.0,4267.0,27447.0,20.9012421813056,54.689974600328696,36.151882578174856,8.242702880213264,15.546325645790068,,31.100894392180347,58.65850548329508,80.48950103347693,151.8089408678544,True,10.85450815959797,10.220012151347644
2011,SLB,29.5,1900.0,5500.0,-7.232704402515722,18.012422360248447,31.99894400844794,SCHLUMBERGER LTD,55201.0,4997.0,39540.0,44.05946005027872,6.633569648617854,17.10803843449731,9.052372239633339,12.637835103692463,,34.41966631039293,48.05260495700556,99.63587616166373,139.099645928174,True,10.918736348043124,10.585068096724608
2012,SLB,34.1,2200.0,5500.0,15.593220338983048,15.789473684210531,0.0,SCHLUMBERGER LTD,61547.0,5490.0,42149.0,6.59838138593829,11.496168547671237,9.86591955173104,8.920012348286676,13.025220052670289,,35.74504037564788,52.19578163182994,89.3626009391197,130.48945407957484,True,11.027556389563637,10.648966238356156
2013,SLB,37.2,1790.0,9820.0,9.090909090909104,-18.63636363636364,78.54545454545455,SCHLUMBERGER LTD,67100.0,6732.0,45266.0,7.395193243018805,9.022373145726025,22.622950819672138,10.032786885245901,14.872089426942958,5.424441322522999,26.67660208643815,39.544028630760394,146.34873323397915,216.9398665665179,True,11.113939322959773,10.720311477789672
2014,SLB,54.3,2100.0,9450.0,45.96774193548385,17.31843575418994,-3.7678207739307523,SCHLUMBERGER LTD,66904.0,5438.0,48580.0,7.32116820571731,-0.29210134128166976,-19.22162804515746,8.128064091833075,11.193906957595718,13.953283222896085,31.388257802224082,43.22766570605187,141.24716011000837,194.52449567723343,True,11.11101403506136,10.790967202556164
2015,SLB,60.5,1400.0,6275.0,11.418047882136296,-33.333333333333336,-33.597883597883595,SCHLUMBERGER LTD,68005.0,2072.0,35475.0,-26.97612186084809,1.645641516202323,-61.89775652813534,3.0468347915594443,5.8407329105003525,-4.3407868600289445,20.58672156459084,39.464411557434815,92.27262701271965,176.88513037350248,True,11.127336510866854,10.476583502028243
2016,SLB,52.7,1136.0,5506.0,-12.892561983471074,-18.85714285714286,-12.254980079681276,SCHLUMBERGER LTD,77956.0,-1687.0,27810.0,-21.606765327695566,14.632747592088812,-181.4189189189189,-2.164041254040741,-6.066163250629271,-10.114076300206442,14.572322848786495,40.84861560589716,70.62958592026271,197.98633585041352,False,11.263899843941914,10.23315094722801
2017,SLB,51.2,1358.0,6644.0,-2.8462998102466774,19.542253521126753,20.668361787141308,SCHLUMBERGER LTD,71987.0,-1505.0,30440.0,9.457029845379349,-7.656883370106216,-10.788381742738585,-2.0906552571992165,-4.944152431011826,18.87857617524247,18.864517204495257,44.612352168199735,92.29444205203717,218.26544021024966,False,11.18424082614052,10.323512811975622
2018,SLB,48.8,1423.0,6814.0,-4.687500000000011,4.786450662739328,2.5586995785671363,SCHLUMBERGER LTD,70507.0,2138.0,32815.0,7.802233902759537,-2.0559267645547163,-242.05980066445184,3.032323031755712,6.515313119000457,-9.520592704317298,20.182393237550883,43.36431509980192,96.64288652190562,207.64894103306415,True,11.163467274651499,10.398641006907823
2019,SLB,46.5,1629.0,7718.0,-4.713114754098358,14.476458186929019,13.266803639565605,SCHLUMBERGER LTD,56312.0,-10137.0,32917.0,0.31083346030778003,-20.132752776320086,-574.1347053320861,-18.001491689160392,-30.79563751253152,-37.89344843105656,28.928114789032534,49.48810644955494,137.0578207131695,234.4685117112738,False,10.938662935287967,10.401744520626263
2005,SO,22.8,,,,,,SOUTHERN CO,39877.0,1621.0,13554.0,0.0,0.0,0.0,4.06499987461444,11.959569130883873,,,,,,True,10.59355499556915,9.514436985696058
2006,SO,24.8,,,8.771929824561408,,,SOUTHERN CO,42858.0,1607.0,14356.0,5.917072450937,7.475487122902935,-0.863664404688469,3.74959167483317,11.193925884647534,,,,,,True,10.665647604383027,9.571923252267498
2007,SO,24.8,,,0.0,,,SOUTHERN CO,45789.0,1782.0,15353.0,6.944831429367504,6.838863222735547,10.889856876166771,3.891764397562733,11.60685208102651,,,,,,True,10.731799166583231,9.639066173658899
2008,SO,31.0,,,25.0,,,SOUTHERN CO,48347.0,1807.0,17127.0,11.554745000977018,5.586494572932366,1.4029180695847465,3.737563861253025,10.550592631517487,,,,,,True,10.786159451386606,9.748411444632369
2009,SO,29.0,,,-6.451612903225811,,,SOUTHERN CO,52046.0,1708.0,15743.0,-8.080808080808078,7.650940079012147,-5.478693967902604,3.281712331399147,10.84926634059582,,,,,,True,10.859883221906587,9.664151101014628
2010,SO,26.9,,,-7.241379310344831,,,SOUTHERN CO,55032.0,2040.0,17456.0,10.881026487962897,5.7372324482188874,19.437939110070257,3.7069341474051463,11.686526122823098,,,,,,True,10.91567011320585,9.767438708072852
2011,SO,26.2,,,-2.6022304832713727,,,SOUTHERN CO,59267.0,2268.0,17657.0,1.151466544454638,7.695522605029792,11.176470588235299,3.8267501307641694,12.844764116214533,,,,,,True,10.989807937674978,9.778887584302797
2012,SO,30.3,,,15.64885496183206,,,SOUTHERN CO,63149.0,2415.0,16537.0,-6.343093390723231,6.550019403715379,6.481481481481488,3.8242885873093795,14.603616133518777,,,,,,True,11.05325229234051,9.713355573650196
2013,SO,29.7,,,-1.980198019801982,,,SOUTHERN CO,64546.0,1710.0,17087.0,3.3258753099111082,2.212228222141288,-29.19254658385093,2.6492733864220868,10.007608123134547,1.2461265881396066,,,,,True,11.075133426887646,9.746073219448274
2014,SO,24.1,,,-18.855218855218848,,,SOUTHERN CO,70923.0,2031.0,18467.0,8.076315327441907,9.87977566386764,18.771929824561397,2.863669049532592,10.997996426057291,-2.4426832918417296,,,,,True,11.169350060477907,9.823740634445873
2015,SO,26.2,,,8.713692946058082,,,SOUTHERN CO,78318.0,2421.0,17489.0,-5.295933286402777,10.426800896747167,19.202363367799123,3.091243392323604,13.842987020412831,28.940897458447434,,,,,True,11.268532740616845,9.769327390849192
2016,SO,27.6,,,5.343511450381677,,,SOUTHERN CO,109697.0,2493.0,19896.0,13.762936703070494,40.066140606246336,2.973977695167296,2.272623681595668,12.530156815440288,1.1396520998615323,,,,,True,11.60547729857853,9.898273985483241
2017,SO,29.0,,,5.072463768115942,,,SOUTHERN CO,111005.0,880.0,23031.0,15.756936067551264,1.1923753612222754,-64.70116325711994,0.7927570830142786,3.8209369979592718,5.6471919755872735,,,,,True,11.617330524325018,10.044596413496008
2018,SO,34.5,96600.0,,18.965517241379317,,,SOUTHERN CO,116914.0,2242.0,23495.0,2.0146758716512503,5.323183640376561,154.77272727272728,1.9176488701096535,9.54245584166844,-4.396985420287669,826.2483534905999,4111.51308789104,,,True,11.669193900768487,10.064542911536916
2019,SO,49.0,88213.6,170858.0,42.02898550724639,-8.6815734989648,,SOUTHERN CO,118700.0,4754.0,21419.0,-8.835922536709939,1.5276185914432805,112.042818911686,4.005054759898904,22.195247210420654,13.539711687250989,743.1642796967144,4118.474251832486,1439.4102780117944,7976.9363649096595,True,11.684354580597759,9.972033657571142
2005,SRE,,,,,,,SEMPRA ENERGY,29213.0,930.0,11737.0,0.0,0.0,0.0,3.183514188888509,7.92366021981767,,,,,,True,10.28236909466127,9.370501524100124
2006,SRE,2.1,,,,,,SEMPRA ENERGY,28949.0,1416.0,11761.0,0.20448155405980994,-0.9037072536199675,52.258064516129025,4.891360668762306,12.039792534648413,,,,,,True,10.273290940090206,9.372544251851037
2007,SRE,11.0,,,423.8095238095238,,,SEMPRA ENERGY,30091.0,1109.0,11438.0,-2.746365105008075,3.9448685619537738,-21.68079096045198,3.685487355023097,9.695751005420528,,,,,,True,10.311981402704301,9.344696424475261
2008,SRE,19.3,,,75.45454545454547,,,SEMPRA ENERGY,26400.0,1123.0,10758.0,-5.945095296380487,-12.266126084211226,1.2623985572587815,4.253787878787879,10.43874326082915,,,,,,True,10.181119289134408,9.283404942833188
2009,SRE,32.4,10300.0,,67.87564766839378,,,SEMPRA ENERGY,28512.0,1129.0,8106.0,-24.65142219743447,8.000000000000007,0.534283170080152,3.9597362514029175,13.927954601529732,,361.2514029180696,1270.6637058968665,,,True,10.258080330270536,9.000359807188254
2010,SRE,35.9,9900.0,,10.802469135802472,-3.8834951456310662,,SEMPRA ENERGY,30283.0,749.0,9003.0,11.065877128053291,6.211419753086411,-33.65810451727192,2.4733348743519468,8.319449072531379,,326.91609153650563,1099.6334555148285,,,True,10.318341777940978,9.105313134108476
