,gvkey,datadate,fyear,tic,cusip,conm,at,ni,sale,cik,Change_in_Sales,Change_in_Assets,Change_in_NI,ROA,Profit_Margin
547,11506,20081231,2008,WMB,969457100,WILLIAMS COS INC,26006,1418,12352,107263,16.99185452,3.77079925,43.23232323,5.452587864,11.47992228
548,11506,20091231,2009,WMB,969457100,WILLIAMS COS INC,25280,285,8255,107263,-33.16871762,-2.791663462,-79.90126939,1.127373418,3.452453059
549,11506,20101231,2010,WMB,969457100,WILLIAMS COS INC,24972,-1097,9616,107263,16.48697759,-1.21835443,-484.9122807,-4.39292007,-11.40806988
550,11506,20111231,2011,WMB,969457100,WILLIAMS COS INC,16502,376,7930,107263,-17.53327787,-33.91798815,-134.2752963,2.278511696,4.74148802
551,11506,20121231,2012,WMB,969457100,WILLIAMS COS INC,24327,859,7486,107263,-5.598991173,47.41849473,128.4574468,3.531056028,11.47475287
552,11506,20131231,2013,WMB,969457100,WILLIAMS COS INC,27142,430,6860,107263,-8.362276249,11.57150491,-49.94179278,1.584260556,6.268221574
553,11506,20141231,2014,WMB,969457100,WILLIAMS COS INC,50563,2114,7637,107263,11.32653061,86.2906197,391.627907,4.180922809,27.68102658
554,11506,20151231,2015,WMB,969457100,WILLIAMS COS INC,49020,-571,7360,107263,-3.627078696,-3.05163855,-127.0104068,-1.164830681,-7.758152174
555,11506,20161231,2016,WMB,969457100,WILLIAMS COS INC,46835,-424,7499,107263,1.888586957,-4.457364341,-25.74430823,-0.905305861,-5.654087212
556,11506,20171231,2017,WMB,969457100,WILLIAMS COS INC,46352,2174,8031,107263,7.094279237,-1.031280026,-612.7358491,4.690196755,27.07010335
557,11506,20181231,2018,WMB,969457100,WILLIAMS COS INC,45302,-155,8686,107263,8.155895903,-2.265274422,-107.1297148,-0.34214825,-1.784480774
558,11506,20191231,2019,WMB,969457100,WILLIAMS COS INC,46040,850,8201,107263,-5.583697905,1.629067149,-648.3870968,1.846220678,10.36458968
341,7977,20051231,2005,XEL,98389B100,XCEL ENERGY INC,21648.316,512.972,9625.477,72903,0,0,0,2.369569993,5.329315108
342,7977,20061231,2006,XEL,98389B100,XCEL ENERGY INC,21958.346,571.754,9840.304,72903,2.231858224,1.432120632,11.45910498,2.603811781,5.810328624
343,7977,20071231,2007,XEL,98389B100,XCEL ENERGY INC,23184.727,577.348,10034.17,72903,1.970122061,5.58503359,0.978392805,2.490208317,5.7538192
344,7977,20081231,2008,XEL,98389B100,XCEL ENERGY INC,24958.495,645.554,11203.156,72903,11.65005177,7.650588251,11.81367217,2.586510124,5.76225128
345,7977,20091231,2009,XEL,98389B100,XCEL ENERGY INC,25488.428,680.887,9644.303,72903,-13.91440948,2.123257031,5.473283412,2.67135737,7.05999179
346,7977,20101231,2010,XEL,98389B100,XCEL ENERGY INC,27387.69,755.834,10310.947,72903,6.912308748,7.45146778,11.00725965,2.759758125,7.330403308
347,7977,20111231,2011,XEL,98389B100,XCEL ENERGY INC,29497.267,841.172,10654.77,72903,3.334543374,7.7026467,11.29057439,2.851694701,7.894792661
348,7977,20121231,2012,XEL,98389B100,XCEL ENERGY INC,31140.686,905.229,10128.223,72903,-4.941889877,5.571428024,7.615208305,2.90690128,8.93768828
349,7977,20131231,2013,XEL,98389B100,XCEL ENERGY INC,33907.49,948.234,10914.922,72903,7.767394142,8.88485244,4.750731583,2.796532566,8.687501386
350,7977,20141231,2014,XEL,98389B100,XCEL ENERGY INC,36957.884,1021.306,11686.135,72903,7.065675779,8.996224728,7.706114735,2.763432019,8.739467754
351,7977,20151231,2015,XEL,98389B100,XCEL ENERGY INC,39053.535,984.485,11024.486,72903,-5.661829168,5.670376042,-3.605285781,2.520860147,8.929985489
352,7977,20161231,2016,XEL,98389B100,XCEL ENERGY INC,41155.277,1123.379,11106.92,72903,0.747735541,5.38169464,14.10829012,2.729611078,10.11422609
353,7977,20171231,2017,XEL,98389B100,XCEL ENERGY INC,43030,1148,11404,72903,2.674728908,4.555243305,2.191691317,2.667906112,10.06664328
354,7977,20181231,2018,XEL,98389B100,XCEL ENERGY INC,45987,1261,11537,72903,1.166257454,6.871949802,9.843205575,2.742079283,10.93005114
355,7977,20191231,2019,XEL,98389B100,XCEL ENERGY INC,50448,1372,11529,72903,-0.069342117,9.700567552,8.802537669,2.719632096,11.90042502
170,4503,20051231,2005,XOM,30231G102,EXXON MOBIL CORP,208335,36130,328213,34088,0,0,0,17.34226126,11.00809535
171,4503,20061231,2006,XOM,30231G102,EXXON MOBIL CORP,219015,39500,335086,34088,2.094066963,5.126358989,9.32742873,18.03529439,11.7880186
172,4503,20071231,2007,XOM,30231G102,EXXON MOBIL CORP,242082,40610,358600,34088,7.017303021,10.53215533,2.810126582,16.77530754,11.32459565
173,4503,20081231,2008,XOM,30231G102,EXXON MOBIL CORP,228052,45220,425071,34088,18.53625209,-5.795556877,11.35188377,19.82881097,10.63822279
174,4503,20091231,2009,XOM,30231G102,EXXON MOBIL CORP,233323,19280,275564,34088,-35.17224181,2.311314963,-57.36399823,8.263223086,6.996559783
175,4503,20101231,2010,XOM,30231G102,EXXON MOBIL CORP,302510,30460,341578,34088,23.95595941,29.65288463,57.98755187,10.06908863,8.917436135
176,4503,20111231,2011,XOM,30231G102,EXXON MOBIL CORP,331052,41060,433526,34088,26.91859546,9.435059998,34.79973736,12.40288535,9.471173586
177,4503,20121231,2012,XOM,30231G102,EXXON MOBIL CORP,333795,44880,420714,34088,-2.955301412,0.828570738,9.303458354,13.44537815,10.6675794
178,4503,20131231,2013,XOM,30231G102,EXXON MOBIL CORP,346808,32580,390247,34088,-7.241736667,3.898500577,-27.40641711,9.394246961,8.348558733
179,4503,20141231,2014,XOM,30231G102,EXXON MOBIL CORP,349493,32520,364763,34088,-6.530223166,0.774203594,-0.184162063,9.304907394,8.91537793
180,4503,20151231,2015,XOM,30231G102,EXXON MOBIL CORP,336758,16150,236810,34088,-35.07839337,-3.643849805,-50.33825338,4.795728684,6.819813352
181,4503,20161231,2016,XOM,30231G102,EXXON MOBIL CORP,330314,7840,197518,34088,-16.59220472,-1.913540287,-51.45510836,2.373499155,3.969258498
182,4503,20171231,2017,XOM,30231G102,EXXON MOBIL CORP,348691,19710,237162,34088,20.07108213,5.56349413,151.4030612,5.65256918,8.310774913
183,4503,20181231,2018,XOM,30231G102,EXXON MOBIL CORP,346196,20840,279332,34088,17.78109478,-0.715533237,5.733130391,6.019711377,7.460656137
184,4503,20191231,2019,XOM,30231G102,EXXON MOBIL CORP,362597,14340,255583,34088,-8.502069222,4.737489746,-31.19001919,3.954803818,5.610701807
