,Year,CompanyName,Country,Industry(Exiobase),EnvironmentalIntensity(Sales),Env_intensity,industry_avg,Industry_indicator,Environmental_Growth,Ind_Yearavg
12726,2018,YAMANA GOLD INCORPORATED,Canada,Mining of other non-ferrous metal ores and concentrates,-0.0882,-0.0882,-0.330899074,1,,-0.321561538
12727,2017,AIR FRANCE KLM SA,France,Air transport (62),-0.2793,-0.2793,-0.205606024,-1,,-0.189708696
12728,2017,ALASKA AIR GROUP INCORPORATED,United States,Air transport (62),-0.3008,-0.3008,-0.205606024,-1,9.821102592,-0.189708696
12729,2017,AMERICAN AIRLINES GROUP INC,United States,Air transport (62),-0.3142,-0.3142,-0.205606024,-1,-4.323995128,-0.189708696
12730,2017,ANA HOLDINGS INC,Japan,Air transport (62),-0.2163,-0.2163,-0.205606024,-1,2.901998097,-0.189708696
12731,2017,BEIJING CAPITAL INTERNATIONAL AIRPORT COMPANY LTD,China,Air transport (62),-0.0708,-0.0708,-0.205606024,1,-5.85106383,-0.189708696
12732,2017,CATHAY PACIFIC AIRWAYS LTD,Hong Kong,Air transport (62),-0.2397,-0.2397,-0.205606024,-1,9.752747253,-0.189708696
12733,2017,CHINA AIRLINES LIMITED,Taiwan,Air transport (62),-0.4717,-0.4717,-0.205606024,-1,-14.91702742,-0.189708696
12734,2017,CTT CORREIOS DE PORTUGAL SA,Portugal,Air transport (62),-0.0037,-0.0037,-0.205606024,1,-2.631578947,-0.189708696
12735,2017,DELTA AIR LINES INC,United States,Air transport (62),-0.2699,-0.2699,-0.205606024,-1,-3.330945559,-0.189708696
12736,2017,DEUTSCHE LUFTHANSA AG,Germany,Air transport (62),-0.1085,-0.1085,-0.205606024,1,-28.38283828,-0.189708696
12737,2017,DEUTSCHE POST AG,Germany,Air transport (62),-0.0193,-0.0193,-0.205606024,1,-13.4529148,-0.189708696
12738,2017,EVA AIRWAYS CORP,Taiwan,Air transport (62),-0.3735,-0.3735,-0.205606024,-1,,-0.189708696
12739,2017,FEDEX CORPORATION,United States,Air transport (62),0.0840,0.084,-0.205606024,1,-18.5257032,-0.189708696
12740,2017,FLUGHAFEN ZURICH AG,Switzerland,Air transport (62),0.0298,0.0298,-0.205606024,1,-0.334448161,-0.189708696
12741,2017,GOL LINHAS AEREAS INTELIGENTES S.A.,Brazil,Air transport (62),-0.3322,-0.3322,-0.205606024,-1,-5.571347356,-0.189708696
12742,2017,KERRY LOGISTICS NETWORK LTD,Hong Kong,Air transport (62),-0.0260,-0.026,-0.205606024,1,,-0.189708696
12743,2017,KOREAN AIR LINES COMPANY LIMITED,South Korea,Air transport (62),-0.1839,-0.1839,-0.205606024,1,-13.09073724,-0.189708696
12744,2017,LATAM AIRLINES GROUP SA,Chile,Air transport (62),-0.2154,-0.2154,-0.205606024,-1,,-0.189708696
12745,2017,ROYAL MAIL PLC,United Kingdom,Air transport (62),-0.0149,-0.0149,-0.205606024,1,,-0.189708696
12746,2017,RYANAIR HOLDINGS PLC,Ireland,Air transport (62),-0.2665,-0.2665,-0.205606024,-1,-4.617036507,-0.189708696
12747,2017,SAS AB,Sweden,Air transport (62),-0.1763,-0.1763,-0.205606024,1,-9.682377049,-0.189708696
12748,2017,SOUTHWEST AIRLINES CO.,United States,Air transport (62),-0.3170,-0.317,-0.205606024,-1,,-0.189708696
12749,2017,UNITED CONTINENTAL HOLDINGS INCORPORATED,United States,Air transport (62),-0.2772,-0.2772,-0.205606024,-1,0.726744186,-0.189708696
12750,2019,AIR FRANCE KLM SA,France,Air transport (62),-0.2620,-0.262,-0.205606024,-1,-8.391608392,-0.186788235
12751,2019,ALASKA AIR GROUP INCORPORATED,United States,Air transport (62),-0.3007,-0.3007,-0.205606024,-1,-0.033244681,-0.186788235
12752,2019,AMERICAN AIRLINES GROUP INC,United States,Air transport (62),-0.2853,-0.2853,-0.205606024,-1,-1.348547718,-0.186788235
12753,2019,CATHAY PACIFIC AIRWAYS LTD,Hong Kong,Air transport (62),-0.3080,-0.308,-0.205606024,-1,28.49395077,-0.186788235
12754,2019,CHINA AIRLINES LIMITED,Taiwan,Air transport (62),-0.4384,-0.4384,-0.205606024,-1,-2.772233311,-0.186788235
12755,2019,CTT CORREIOS DE PORTUGAL SA,Portugal,Air transport (62),-0.0028,-0.0028,-0.205606024,1,-17.64705882,-0.186788235
12756,2019,DELTA AIR LINES INC,United States,Air transport (62),-0.2595,-0.2595,-0.205606024,-1,2.12514758,-0.186788235
12757,2019,DEUTSCHE POST AG,Germany,Air transport (62),-0.0194,-0.0194,-0.205606024,1,0.518134715,-0.186788235
12758,2019,KERRY LOGISTICS NETWORK LTD,Hong Kong,Air transport (62),-0.0114,-0.0114,-0.205606024,1,-29.19254658,-0.186788235
12759,2019,KOREAN AIR LINES COMPANY LIMITED,South Korea,Air transport (62),-0.1880,-0.188,-0.205606024,1,5.975197294,-0.186788235
12760,2019,LATAM AIRLINES GROUP SA,Chile,Air transport (62),-0.2654,-0.2654,-0.205606024,-1,7.449392713,-0.186788235
12761,2019,MacroAsia Corporation,Philippines,Air transport (62),-0.1220,-0.122,-0.205606024,1,,-0.186788235
12762,2019,ROYAL MAIL PLC,United Kingdom,Air transport (62),-0.0138,-0.0138,-0.205606024,1,-6.12244898,-0.186788235
12763,2019,RYANAIR HOLDINGS PLC,Ireland,Air transport (62),-0.3119,-0.3119,-0.205606024,-1,4.279505182,-0.186788235
12764,2019,SAS AB,Sweden,Air transport (62),0.2114,0.2114,-0.205606024,1,-217.5097276,-0.186788235
12765,2019,SOUTHWEST AIRLINES CO.,United States,Air transport (62),-0.3056,-0.3056,-0.205606024,-1,-1.957009945,-0.186788235
12766,2019,WIZZ AIR HOLDINGS PLC,Switzerland,Air transport (62),-0.2926,-0.2926,-0.205606024,-1,-18.42765542,-0.186788235
12767,2018,AISIN SEIKI CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0117,-0.0117,-0.052632558,1,-4.098360656,-0.056162222
12768,2018,"AMERICAN AXLE & MFG HOLDINGS, INC.",United States,Manufacture of machinery and equipment n.e.c. (29),-0.0571,-0.0571,-0.052632558,-1,,-0.056162222
12769,2018,"AUTOLIV, INC.",Sweden,Manufacture of machinery and equipment n.e.c. (29),-0.0153,-0.0153,-0.052632558,1,30.76923077,-0.056162222
12770,2018,BHARAT HEAVY ELECTRICALS LIMITED,India,Manufacture of machinery and equipment n.e.c. (29),-0.0459,-0.0459,-0.052632558,1,-49.33774834,-0.056162222
12771,2018,BOSCH LIMITED,India,Manufacture of machinery and equipment n.e.c. (29),-0.6543,-0.6543,-0.052632558,-1,0.708019086,-0.056162222
12772,2018,CHINA HIGH SPEED TRANSMISSION EQUIPMENT GROUP CO LTD,Hong Kong,Manufacture of machinery and equipment n.e.c. (29),-0.0385,-0.0385,-0.052632558,1,-5.172413793,-0.056162222
12773,2018,CIE AUTOMOTIVE SA,Spain,Manufacture of machinery and equipment n.e.c. (29),-0.0459,-0.0459,-0.052632558,1,0,-0.056162222
12774,2018,CNH INDUSTRIAL NV,United Kingdom,Manufacture of machinery and equipment n.e.c. (29),-0.0072,-0.0072,-0.052632558,1,-1.369863014,-0.056162222
12775,2018,COMPAGNIE PLASTIC OMNIUM,France,Manufacture of machinery and equipment n.e.c. (29),-0.0186,-0.0186,-0.052632558,1,-7.462686567,-0.056162222
12776,2018,CONTINENTAL AG,Germany,Manufacture of machinery and equipment n.e.c. (29),-0.0208,-0.0208,-0.052632558,1,7.216494845,-0.056162222
12777,2018,DANA INC,United States,Manufacture of machinery and equipment n.e.c. (29),-0.0073,-0.0073,-0.052632558,1,-45.52238806,-0.056162222
12778,2018,DELPHI TECHNOLOGIES PLC,United Kingdom,Manufacture of machinery and equipment n.e.c. (29),-0.0127,-0.0127,-0.052632558,1,7.627118644,-0.056162222
12779,2018,DENSO CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0130,-0.013,-0.052632558,1,-24.85549133,-0.056162222
12780,2018,DOMETIC GROUP AB (PUBL),Sweden,Manufacture of machinery and equipment n.e.c. (29),-0.0042,-0.0042,-0.052632558,1,-32.25806452,-0.056162222
12781,2018,ELRINGKLINGER AG,Germany,Manufacture of machinery and equipment n.e.c. (29),-0.0182,-0.0182,-0.052632558,1,8.333333333,-0.056162222
12782,2018,FAURECIA SE,France,Manufacture of machinery and equipment n.e.c. (29),-0.0115,-0.0115,-0.052632558,1,29.21348315,-0.056162222
12783,2018,FRENI BREMBO SPA,Italy,Manufacture of machinery and equipment n.e.c. (29),-0.0502,-0.0502,-0.052632558,1,-15.2027027,-0.056162222
12784,2018,FULLSHARE HOLDINGS LTD,Hong Kong,Manufacture of machinery and equipment n.e.c. (29),-0.0046,-0.0046,-0.052632558,1,-99.68771215,-0.056162222
12785,2018,GENTEX CORPORATION,United States,Manufacture of machinery and equipment n.e.c. (29),-0.0185,-0.0185,-0.052632558,1,4.519774011,-0.056162222
12786,2018,GESTAMP AUTOMOCION SA,Spain,Manufacture of machinery and equipment n.e.c. (29),-0.0230,-0.023,-0.052632558,1,0,-0.056162222
12787,2018,KEIHIN CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0293,-0.0293,-0.052632558,1,-9.567901235,-0.056162222
12788,2018,KIAN SHEN CORPORATION,Taiwan,Manufacture of machinery and equipment n.e.c. (29),-0.2571,-0.2571,-0.052632558,-1,3.211561622,-0.056162222
12789,2018,KUBOTA CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0120,-0.012,-0.052632558,1,-7.692307692,-0.056162222
12790,2018,LEAR CORPORATION,United States,Manufacture of machinery and equipment n.e.c. (29),-0.0090,-0.009,-0.052632558,1,-8.163265306,-0.056162222
12791,2018,LEONI AG,Germany,Manufacture of machinery and equipment n.e.c. (29),-0.0113,-0.0113,-0.052632558,1,8.653846154,-0.056162222
12792,2018,MINTH GROUP LIMITED,China,Manufacture of machinery and equipment n.e.c. (29),-0.0685,-0.0685,-0.052632558,-1,127.5747508,-0.056162222
12793,2018,MITSUBISHI ELECTRIC CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0097,-0.0097,-0.052632558,1,-14.15929204,-0.056162222
12794,2018,MOBILETRON ELECTRONICS COMPANY LIMITED,Taiwan,Manufacture of machinery and equipment n.e.c. (29),-0.0058,-0.0058,-0.052632558,1,,-0.056162222
12795,2018,MUSASHI SEIMITSU INDUSTRY CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0418,-0.0418,-0.052632558,1,-22.30483271,-0.056162222
12796,2018,NEMAK SAB DE CV,Mexico,Manufacture of machinery and equipment n.e.c. (29),-0.1312,-0.1312,-0.052632558,-1,13.59307359,-0.056162222
12797,2018,NGK SPARK PLUG CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0266,-0.0266,-0.052632558,1,-9.523809524,-0.056162222
12798,2018,NHK SPRING CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0152,-0.0152,-0.052632558,1,-3.184713376,-0.056162222
12799,2018,NISSIN ELECTRIC CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0205,-0.0205,-0.052632558,1,-2.380952381,-0.056162222
12800,2018,NOK CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0428,-0.0428,-0.052632558,1,-10.83333333,-0.056162222
12801,2018,SCHAEFFLER AG,Germany,Manufacture of machinery and equipment n.e.c. (29),-0.0286,-0.0286,-0.052632558,1,5.147058824,-0.056162222
12802,2018,SEBANG GLOBAL BATTERY CO LTD,South Korea,Manufacture of machinery and equipment n.e.c. (29),-0.0392,-0.0392,-0.052632558,1,-3.685503686,-0.056162222
12803,2018,"STANLEY ELECTRIC CO, LTD.",Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0312,-0.0312,-0.052632558,1,-14.98637602,-0.056162222
12804,2018,SUMITOMO ELECTRIC INDUSTRIES LIMITED,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0167,-0.0167,-0.052632558,1,-10.21505376,-0.056162222
12805,2018,TOKAI RIKA CO. LTD.,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0092,-0.0092,-0.052632558,1,155.5555556,-0.056162222
12806,2018,TOYODA GOSEI CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0259,-0.0259,-0.052632558,1,-9.440559441,-0.056162222
12807,2018,TOYOTA BOSHOKU CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0073,-0.0073,-0.052632558,1,-7.594936709,-0.056162222
12808,2018,TOYOTA INDUSTRIES CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0166,-0.0166,-0.052632558,1,-20.19230769,-0.056162222
12809,2018,VALEO SA,France,Manufacture of machinery and equipment n.e.c. (29),-0.0157,-0.0157,-0.052632558,1,15.44117647,-0.056162222
12810,2018,XINYI GLASS HOLDINGS LIMITED,Hong Kong,Manufacture of machinery and equipment n.e.c. (29),-0.5478,-0.5478,-0.052632558,-1,,-0.056162222
12811,2018,YOROZU CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0298,-0.0298,-0.052632558,1,,-0.056162222
12812,2019,AISIN SEIKI CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0115,-0.0115,-0.052632558,1,-1.709401709,-0.038895833
12813,2019,"AMERICAN AXLE & MFG HOLDINGS, INC.",United States,Manufacture of machinery and equipment n.e.c. (29),-0.0490,-0.049,-0.052632558,1,-14.18563923,-0.038895833
12814,2019,"AUTOLIV, INC.",Sweden,Manufacture of machinery and equipment n.e.c. (29),-0.0154,-0.0154,-0.052632558,1,0.653594771,-0.038895833
12815,2019,BORGWARNER INC.,United States,Manufacture of machinery and equipment n.e.c. (29),-0.0098,-0.0098,-0.052632558,1,-9.259259259,-0.038895833
12816,2019,CHINA HIGH SPEED TRANSMISSION EQUIPMENT GROUP CO LTD,Hong Kong,Manufacture of machinery and equipment n.e.c. (29),-0.0397,-0.0397,-0.052632558,1,3.116883117,-0.038895833
12817,2019,CIE AUTOMOTIVE SA,Spain,Manufacture of machinery and equipment n.e.c. (29),-0.0423,-0.0423,-0.052632558,1,-7.843137255,-0.038895833
12818,2019,CNH INDUSTRIAL NV,United Kingdom,Manufacture of machinery and equipment n.e.c. (29),-0.0063,-0.0063,-0.052632558,1,-12.5,-0.038895833
12819,2019,COMPAGNIE PLASTIC OMNIUM,France,Manufacture of machinery and equipment n.e.c. (29),-0.0151,-0.0151,-0.052632558,1,-18.8172043,-0.038895833
12820,2019,CONTINENTAL AG,Germany,Manufacture of machinery and equipment n.e.c. (29),-0.0208,-0.0208,-0.052632558,1,0,-0.038895833
12821,2019,China First Capital Group Limited,Hong Kong,Manufacture of machinery and equipment n.e.c. (29),-0.1026,-0.1026,-0.052632558,-1,,-0.038895833
12822,2019,Cooper-Standard Holdings Inc.,United States,Manufacture of machinery and equipment n.e.c. (29),-0.0406,-0.0406,-0.052632558,1,,-0.038895833
12823,2019,DANA INC,United States,Manufacture of machinery and equipment n.e.c. (29),-0.0058,-0.0058,-0.052632558,1,-20.54794521,-0.038895833
12824,2019,DENSO CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0107,-0.0107,-0.052632558,1,-17.69230769,-0.038895833
12825,2019,DOMETIC GROUP AB (PUBL),Sweden,Manufacture of machinery and equipment n.e.c. (29),-0.0062,-0.0062,-0.052632558,1,47.61904762,-0.038895833
12826,2019,FAURECIA SE,France,Manufacture of machinery and equipment n.e.c. (29),-0.0118,-0.0118,-0.052632558,1,2.608695652,-0.038895833
12827,2019,FRENI BREMBO SPA,Italy,Manufacture of machinery and equipment n.e.c. (29),-0.0687,-0.0687,-0.052632558,-1,36.85258964,-0.038895833
12828,2019,GENTEX CORPORATION,United States,Manufacture of machinery and equipment n.e.c. (29),-0.0197,-0.0197,-0.052632558,1,6.486486486,-0.038895833
12829,2019,GESTAMP AUTOMOCION SA,Spain,Manufacture of machinery and equipment n.e.c. (29),-0.0234,-0.0234,-0.052632558,1,1.739130435,-0.038895833
12830,2019,HANON SYSTEMS,South Korea,Manufacture of machinery and equipment n.e.c. (29),-0.0139,-0.0139,-0.052632558,1,2.962962963,-0.038895833
12831,2019,ISEKI & CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0075,-0.0075,-0.052632558,1,,-0.038895833
12832,2019,KOITO MANUFACTURING CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0025,-0.0025,-0.052632558,1,,-0.038895833
12833,2019,KUBOTA CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0112,-0.0112,-0.052632558,1,-6.666666667,-0.038895833
12834,2019,LEAR CORPORATION,United States,Manufacture of machinery and equipment n.e.c. (29),-0.0089,-0.0089,-0.052632558,1,-1.111111111,-0.038895833
12835,2019,LEONI AG,Germany,Manufacture of machinery and equipment n.e.c. (29),-0.0115,-0.0115,-0.052632558,1,1.769911504,-0.038895833
12836,2019,MAGNA INTERNATIONAL INC,Canada,Manufacture of machinery and equipment n.e.c. (29),-0.0183,-0.0183,-0.052632558,1,,-0.038895833
12837,2019,MANDO CORP,South Korea,Manufacture of machinery and equipment n.e.c. (29),-0.0066,-0.0066,-0.052632558,1,,-0.038895833
12838,2019,MINTH GROUP LIMITED,China,Manufacture of machinery and equipment n.e.c. (29),-0.0845,-0.0845,-0.052632558,-1,23.35766423,-0.038895833
12839,2019,MITSUBISHI ELECTRIC CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0101,-0.0101,-0.052632558,1,4.12371134,-0.038895833
12840,2019,NEMAK SAB DE CV,Mexico,Manufacture of machinery and equipment n.e.c. (29),-0.1303,-0.1303,-0.052632558,-1,-0.68597561,-0.038895833
12841,2019,NGK SPARK PLUG CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0265,-0.0265,-0.052632558,1,-0.37593985,-0.038895833
12842,2019,NHK SPRING CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0149,-0.0149,-0.052632558,1,-1.973684211,-0.038895833
12843,2019,NISSIN ELECTRIC CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0271,-0.0271,-0.052632558,1,32.19512195,-0.038895833
12844,2019,NOK CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0400,-0.04,-0.052632558,1,-6.542056075,-0.038895833
12845,2019,Nexteer Automotive Group Limited,United States,Manufacture of machinery and equipment n.e.c. (29),-0.0251,-0.0251,-0.052632558,1,,-0.038895833
12846,2019,SCHAEFFLER AG,Germany,Manufacture of machinery and equipment n.e.c. (29),-0.0275,-0.0275,-0.052632558,1,-3.846153846,-0.038895833
12847,2019,SEBANG GLOBAL BATTERY CO LTD,South Korea,Manufacture of machinery and equipment n.e.c. (29),-0.0445,-0.0445,-0.052632558,1,13.52040816,-0.038895833
12848,2019,SOGEFI SPA,Italy,Manufacture of machinery and equipment n.e.c. (29),-0.0292,-0.0292,-0.052632558,1,16.33466135,-0.038895833
12849,2019,"STANLEY ELECTRIC CO, LTD.",Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0329,-0.0329,-0.052632558,1,5.448717949,-0.038895833
12850,2019,SUMITOMO ELECTRIC INDUSTRIES LIMITED,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0167,-0.0167,-0.052632558,1,0,-0.038895833
12851,2019,Shanghai Electric Group Company Limited,China,Manufacture of machinery and equipment n.e.c. (29),-0.0143,-0.0143,-0.052632558,1,,-0.038895833
12852,2019,TI Fluid Systems plc,United Kingdom,Manufacture of machinery and equipment n.e.c. (29),-0.0556,-0.0556,-0.052632558,-1,,-0.038895833
12853,2019,TOKAI RIKA CO. LTD.,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0095,-0.0095,-0.052632558,1,3.260869565,-0.038895833
12854,2019,TOYODA GOSEI CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0249,-0.0249,-0.052632558,1,-3.861003861,-0.038895833
12855,2019,TOYOTA BOSHOKU CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0072,-0.0072,-0.052632558,1,-1.369863014,-0.038895833
12856,2019,TOYOTA INDUSTRIES CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0155,-0.0155,-0.052632558,1,-6.626506024,-0.038895833
12857,2019,VALEO SA,France,Manufacture of machinery and equipment n.e.c. (29),-0.0170,-0.017,-0.052632558,1,8.280254777,-0.038895833
12858,2019,XINYI GLASS HOLDINGS LIMITED,Hong Kong,Manufacture of machinery and equipment n.e.c. (29),-0.6045,-0.6045,-0.052632558,-1,10.35049288,-0.038895833
12859,2019,YOROZU CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.0294,-0.0294,-0.052632558,1,-1.342281879,-0.038895833
12860,2016,AJINOMOTO COMPANY INCORPORATED,Japan,Processing of Food products nec,-0.0679,-0.0679,-0.070300781,1,,-0.07211875
12861,2016,ASSOCIATED BRITISH FOODS PLC,United Kingdom,Processing of Food products nec,-0.1960,-0.196,-0.070300781,-1,,-0.07211875
12862,2016,ASTRAL FOODS LIMITED,South Africa,Processing of Food products nec,-0.2456,-0.2456,-0.070300781,-1,,-0.07211875
12863,2016,BARRY CALLEBAUT AG,Switzerland,Processing of Food products nec,-0.0136,-0.0136,-0.070300781,1,,-0.07211875
12864,2016,BING-GRAE COMPANY LIMITED,South Korea,Processing of Food products nec,-0.0282,-0.0282,-0.070300781,1,,-0.07211875
12865,2016,BONDUELLE,France,Processing of Food products nec,-0.0318,-0.0318,-0.070300781,1,,-0.07211875
12866,2016,CALBEE INCORPORATED,Japan,Processing of Food products nec,-0.0335,-0.0335,-0.070300781,1,,-0.07211875
12867,2016,CAMPBELL SOUP COMPANY,United States,Processing of Food products nec,-0.0399,-0.0399,-0.070300781,1,,-0.07211875
12868,2016,CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG,Switzerland,Processing of Food products nec,-0.0099,-0.0099,-0.070300781,1,,-0.07211875
12869,2016,CONAGRA BRANDS INC,United States,Processing of Food products nec,-0.0575,-0.0575,-0.070300781,1,,-0.07211875
12870,2016,CRANSWICK PLC,United Kingdom,Processing of Food products nec,-0.0197,-0.0197,-0.070300781,1,,-0.07211875
12871,2016,DANONE SA,France,Processing of Food products nec,-0.0214,-0.0214,-0.070300781,1,,-0.07211875
12872,2016,DEVRO PLC,United Kingdom,Processing of Food products nec,-0.1536,-0.1536,-0.070300781,-1,,-0.07211875
12873,2016,EBRO FOODS SA,Spain,Processing of Food products nec,-0.2798,-0.2798,-0.070300781,-1,,-0.07211875
12874,2016,EMMI AG,Switzerland,Processing of Food products nec,-0.0131,-0.0131,-0.070300781,1,,-0.07211875
12875,2016,FWUSOW INDUSTRY COMPANY LIMITED,Taiwan,Processing of Food products nec,-0.0217,-0.0217,-0.070300781,1,,-0.07211875
12876,2016,"GENERAL MILLS, INC.",United States,Processing of Food products nec,-0.0202,-0.0202,-0.070300781,1,,-0.07211875
12877,2016,GRUPO BIMBO S.A.B. DE C.V.,Mexico,Processing of Food products nec,-0.0386,-0.0386,-0.070300781,1,,-0.07211875
12878,2016,HORMEL FOODS CORPORATION,United States,Processing of Food products nec,-0.0327,-0.0327,-0.070300781,1,,-0.07211875
12879,2016,HOUSE SHOKUHIN GROUP HONSHA KK,Japan,Processing of Food products nec,-0.0088,-0.0088,-0.070300781,1,,-0.07211875
12880,2016,J M SMUCKER CO,United States,Processing of Food products nec,-0.0129,-0.0129,-0.070300781,1,,-0.07211875
12881,2016,KELLOGG COMPANY,United States,Processing of Food products nec,-0.0359,-0.0359,-0.070300781,1,,-0.07211875
12882,2016,KEWPIE CORP,Japan,Processing of Food products nec,-0.0140,-0.014,-0.070300781,1,,-0.07211875
12883,2016,MAPLE LEAF FOODS INC,Canada,Processing of Food products nec,-0.0341,-0.0341,-0.070300781,1,,-0.07211875
12884,2016,MEIJI HOLDINGS COMPANY LIMITED,Japan,Processing of Food products nec,-0.0164,-0.0164,-0.070300781,1,,-0.07211875
12885,2016,MONDELEZ INTERNATIONAL INCORPORATED,United States,Processing of Food products nec,-0.0209,-0.0209,-0.070300781,1,,-0.07211875
12886,2016,NAMCHOW HOLDINGS CO LTD,Taiwan,Processing of Food products nec,-0.1043,-0.1043,-0.070300781,-1,,-0.07211875
12887,2016,NAMYANG DAIRY PRODUCTS COMPANY LIMITED,South Korea,Processing of Food products nec,-0.0305,-0.0305,-0.070300781,1,,-0.07211875
12888,2016,NH FOODS LTD,Japan,Processing of Food products nec,-0.0165,-0.0165,-0.070300781,1,,-0.07211875
12889,2016,NISSHIN SEIFUN GROUP INCORPORATED,Japan,Processing of Food products nec,-0.0270,-0.027,-0.070300781,1,,-0.07211875
12890,2016,NISSIN FOODS HOLDINGS CO LIMITED,Japan,Processing of Food products nec,-0.0298,-0.0298,-0.070300781,1,,-0.07211875
12891,2016,NONGSHIM COMPANY LIMITED,South Korea,Processing of Food products nec,-0.0311,-0.0311,-0.070300781,1,,-0.07211875
12892,2016,OCEANA GROUP LIMITED,South Africa,Processing of Food products nec,-0.2193,-0.2193,-0.070300781,-1,,-0.07211875
12893,2016,ORKLA ASA,Norway,Processing of Food products nec,-0.0098,-0.0098,-0.070300781,1,,-0.07211875
12894,2016,PILGRIM'S PRIDE CORPORATION,United States,Processing of Food products nec,-0.0793,-0.0793,-0.070300781,-1,,-0.07211875
12895,2016,PREMIER FOODS PLC,United Kingdom,Processing of Food products nec,-0.0256,-0.0256,-0.070300781,1,,-0.07211875
12896,2016,PULMUONE CO LTD,South Korea,Processing of Food products nec,-0.0105,-0.0105,-0.070300781,1,,-0.07211875
12897,2016,RCL FOODS LTD,South Africa,Processing of Food products nec,-0.7547,-0.7547,-0.070300781,-1,,-0.07211875
12898,2016,STRAUSS GROUP LTD,Israel,Processing of Food products nec,-0.0546,-0.0546,-0.070300781,1,,-0.07211875
12899,2016,TOYO SUISAN KAISHA LIMITED,Japan,Processing of Food products nec,-0.0300,-0.03,-0.070300781,1,,-0.07211875
12900,2016,TTET UNION CORPORATION,Taiwan,Processing of Food products nec,-0.0632,-0.0632,-0.070300781,1,,-0.07211875
12901,2016,"TYSON FOODS, INC.",United States,Processing of Food products nec,-0.0583,-0.0583,-0.070300781,1,,-0.07211875
12902,2016,ULKER BISKUVI SANAYI A.S.,Turkey,Processing of Food products nec,-0.0618,-0.0618,-0.070300781,1,,-0.07211875
12903,2016,UNI PRESIDENT ENTERPRISES CORPORATION,Taiwan,Processing of Food products nec,-0.0041,-0.0041,-0.070300781,1,,-0.07211875
12904,2016,UNI-PRESIDENT CHINA HOLDINGS LIMITED,China,Processing of Food products nec,-0.1067,-0.1067,-0.070300781,-1,,-0.07211875
12905,2016,VISCOFAN SA,Spain,Processing of Food products nec,-0.2603,-0.2603,-0.070300781,-1,,-0.07211875
12906,2016,WH GROUP LTD,Hong Kong,Processing of Food products nec,-0.0081,-0.0081,-0.070300781,1,,-0.07211875
12907,2016,YAKULT HONSHA CO LTD,Japan,Processing of Food products nec,-0.0085,-0.0085,-0.070300781,1,,-0.07211875
12908,2017,AKER BP ASA,Norway,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",-0.0023,-0.0023,-0.221633921,1,,-0.207942623
12909,2017,ARC RESOURCES LIMITED,Canada,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",-0.2524,-0.2524,-0.221633921,-1,,-0.207942623
12910,2017,BAYTEX ENERGY CORPORATION,Canada,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",-0.3475,-0.3475,-0.221633921,-1,-22.29427549,-0.207942623
